
t/1	ANGLE/1
0.000000000E0	1.595587099E1
4.000000000E-2	1.596815327E1
8.000000000E-2	1.600564455E1
1.200000000E-1	1.601046088E1
1.600000000E-1	1.598900749E1
2.000000000E-1	1.599226665E1
2.400000000E-1	1.596891964E1
2.800000000E-1	1.598599772E1
3.200000000E-1	1.604312021E1
3.600000000E-1	1.606649220E1
4.000000000E-1	1.609985146E1
4.400000000E-1	1.604424968E1
4.800000000E-1	1.601491584E1
5.200000000E-1	1.597655360E1
5.600000000E-1	1.595535398E1
6.000000000E-1	1.595646010E1
6.400000000E-1	1.595713175E1
6.800000000E-1	1.596048871E1
7.200000000E-1	1.596418526E1
7.600000000E-1	1.597432221E1
8.000000000E-1	1.598835294E1
8.400000000E-1	1.596530695E1
8.800000000E-1	1.594749013E1
9.200000000E-1	1.587967364E1
9.600000000E-1	1.573127783E1
1.000000000E0	1.561398182E1
1.040000000E0	1.560973901E1
1.080000000E0	1.561882269E1
1.120000000E0	1.562848482E1
1.160000000E0	1.563732654E1
1.200000000E0	1.562678327E1
1.240000000E0	1.561834370E1
1.280000000E0	1.559627433E1
1.320000000E0	1.555238472E1
1.360000000E0	1.559321951E1
1.400000000E0	1.528285490E1
1.440000000E0	1.471565437E1
1.480000000E0	1.433815975E1
1.520000000E0	1.399683762E1
1.560000000E0	1.378684543E1
1.600000000E0	1.374580444E1
1.640000000E0	1.368854380E1
1.680000000E0	1.365488730E1
1.720000000E0	1.397273652E1
1.760000000E0	1.437433509E1
1.800000000E0	1.502926502E1
1.840000000E0	1.607561644E1
1.880000000E0	1.780595634E1
1.920000000E0	2.017194600E1
1.960000000E0	2.328253723E1
2.000000000E0	2.700307491E1
2.040000000E0	3.119404698E1
2.080000000E0	3.568940468E1
2.120000000E0	4.029365733E1
2.160000000E0	4.502165833E1
2.200000000E0	4.999650940E1
2.240000000E0	5.508874553E1
2.280000000E0	5.987254014E1
2.320000000E0	6.419802696E1
2.360000000E0	6.808497932E1
2.400000000E0	7.157913315E1
2.440000000E0	7.448028573E1
2.480000000E0	7.686839309E1
2.520000000E0	7.888451655E1
2.560000000E0	8.019469347E1
2.600000000E0	8.084643430E1
2.640000000E0	8.101510175E1
2.680000000E0	8.093043679E1
2.720000000E0	8.064444564E1
2.760000000E0	8.019063914E1
2.800000000E0	7.960866666E1
2.840000000E0	7.899497630E1
2.880000000E0	7.791290381E1
2.920000000E0	7.640753887E1
2.960000000E0	7.436948849E1
3.000000000E0	7.184534163E1
3.040000000E0	6.850823900E1
3.080000000E0	6.447066836E1
3.120000000E0	5.981925123E1
3.160000000E0	5.474736150E1
3.200000000E0	4.930943664E1
3.240000000E0	4.358531759E1
3.280000000E0	3.781511485E1
3.320000000E0	3.208687326E1
3.360000000E0	2.673779865E1
3.400000000E0	2.213721390E1
3.440000000E0	1.828039341E1
3.480000000E0	1.519106585E1
3.520000000E0	1.280411066E1
3.560000000E0	1.135730756E1
3.600000000E0	1.064533710E1
