
t/1	ANGLE/1
0.000000000E0	-8.164793294E1
4.000000000E-2	-8.163719108E1
8.000000000E-2	-8.164268623E1
1.200000000E-1	-8.164070765E1
1.600000000E-1	-8.163500409E1
2.000000000E-1	-8.163755994E1
2.400000000E-1	-8.164073028E1
2.800000000E-1	-8.163872303E1
3.200000000E-1	-8.164006878E1
3.600000000E-1	-8.163975853E1
4.000000000E-1	-8.164374876E1
4.400000000E-1	-8.164266368E1
4.800000000E-1	-8.163501484E1
5.200000000E-1	-8.163633620E1
5.600000000E-1	-8.162972516E1
6.000000000E-1	-8.161970588E1
6.400000000E-1	-8.162425027E1
6.800000000E-1	-8.163064877E1
7.200000000E-1	-8.164447530E1
7.600000000E-1	-8.164307325E1
8.000000000E-1	-8.162811165E1
8.400000000E-1	-8.163346416E1
8.800000000E-1	-8.163686393E1
9.200000000E-1	-8.164236767E1
9.600000000E-1	-8.164304506E1
1.000000000E0	-8.164655588E1
1.040000000E0	-8.164285828E1
1.080000000E0	-8.164008792E1
1.120000000E0	-8.164010794E1
1.160000000E0	-8.164476039E1
1.200000000E0	-8.164480736E1
1.240000000E0	-8.164462514E1
1.280000000E0	-8.164491585E1
1.320000000E0	-8.164480809E1
1.360000000E0	-8.164490892E1
1.400000000E0	-8.164498915E1
1.440000000E0	-8.164536575E1
1.480000000E0	-8.164531681E1
1.520000000E0	-8.164573003E1
1.560000000E0	-8.164547642E1
1.600000000E0	-8.164512796E1
1.640000000E0	-8.164478881E1
1.680000000E0	-8.163382351E1
1.720000000E0	-8.163992427E1
1.760000000E0	-8.164848055E1
1.800000000E0	-8.165760367E1
1.840000000E0	-8.165514670E1
1.880000000E0	-8.166260707E1
1.920000000E0	-8.166572253E1
1.960000000E0	-8.166920733E1
2.000000000E0	-8.165639803E1
2.040000000E0	-8.165262977E1
2.080000000E0	-8.164730875E1
2.120000000E0	-8.164306502E1
2.160000000E0	-8.164343953E1
2.200000000E0	-8.164352791E1
2.240000000E0	-8.162804869E1
2.280000000E0	-8.162984280E1
2.320000000E0	-8.162877764E1
2.360000000E0	-8.163611137E1
2.400000000E0	-8.163979372E1
2.440000000E0	-8.164346367E1
2.480000000E0	-8.164727194E1
2.520000000E0	-8.164533858E1
2.560000000E0	-8.176355506E1
2.600000000E0	-8.190920387E1
2.640000000E0	-8.193529167E1
2.680000000E0	-8.254953263E1
2.720000000E0	-8.400689439E1
2.760000000E0	-8.674955975E1
2.800000000E0	-9.153723082E1
2.840000000E0	-9.797823263E1
2.880000000E0	-1.057369282E2
2.920000000E0	-1.137197881E2
2.960000000E0	-1.209892996E2
3.000000000E0	-1.274382027E2
3.040000000E0	-1.324770254E2
3.080000000E0	-1.371526394E2
3.120000000E0	-1.419924542E2
3.160000000E0	-1.478976791E2
3.200000000E0	-1.538709393E2
3.240000000E0	-1.579514237E2
3.280000000E0	-1.596121221E2
3.320000000E0	-1.597613732E2
3.360000000E0	-1.599287435E2
3.400000000E0	-1.599905795E2
3.440000000E0	-1.591495069E2
3.480000000E0	-1.577441932E2
3.520000000E0	-1.553692380E2
3.560000000E0	-1.519239442E2
3.600000000E0	-1.472401054E2
3.640000000E0	-1.411513567E2
3.680000000E0	-1.347179060E2
3.720000000E0	-1.266264971E2
3.760000000E0	-1.175882303E2
3.800000000E0	-1.083385635E2
3.840000000E0	-9.913209628E1
3.880000000E0	-9.087851317E1
3.920000000E0	-8.428728767E1
3.960000000E0	-7.982802146E1
4.000000000E0	-7.732253291E1
4.040000000E0	-7.645744894E1
4.080000000E0	-7.653942255E1
4.120000000E0	-7.702100266E1
4.160000000E0	-7.751281009E1
4.200000000E0	-7.818608396E1
4.240000000E0	-7.928420890E1
4.280000000E0	-7.993781879E1
4.320000000E0	-8.008256193E1
4.360000000E0	-8.003995571E1
4.400000000E0	-8.001413480E1
4.440000000E0	-8.009441628E1
4.480000000E0	-8.012375937E1
4.520000000E0	-8.035676806E1
4.560000000E0	-8.075269571E1
4.600000000E0	-8.265445744E1
4.640000000E0	-8.690049768E1
4.680000000E0	-9.370421569E1
4.720000000E0	-1.023299637E2
4.760000000E0	-1.115832079E2
4.800000000E0	-1.209117151E2
4.840000000E0	-1.292135487E2
4.880000000E0	-1.353503321E2
4.920000000E0	-1.387657598E2
4.960000000E0	-1.406226643E2
5.000000000E0	-1.433093647E2
5.040000000E0	-1.486171189E2
5.080000000E0	-1.557055157E2
5.120000000E0	-1.598352750E2
5.160000000E0	-1.582850355E2
5.200000000E0	-1.567350316E2
5.240000000E0	-1.571438977E2
5.280000000E0	-1.570718899E2
5.320000000E0	-1.566449877E2
5.360000000E0	-1.561358242E2
5.400000000E0	-1.554359696E2
5.440000000E0	-1.543385125E2
5.480000000E0	-1.522959609E2
5.520000000E0	-1.489816910E2
5.560000000E0	-1.447460443E2
5.600000000E0	-1.395079470E2
5.640000000E0	-1.337366534E2
5.680000000E0	-1.266515152E2
5.720000000E0	-1.187188409E2
5.760000000E0	-1.108213009E2
5.800000000E0	-1.030818197E2
5.840000000E0	-9.632018162E1
5.880000000E0	-9.098310670E1
5.920000000E0	-8.690215576E1
5.960000000E0	-8.436929873E1
6.000000000E0	-8.261950904E1
6.040000000E0	-8.153681899E1
6.080000000E0	-8.047996470E1
6.120000000E0	-7.942417355E1
6.160000000E0	-7.958311121E1
6.200000000E0	-8.018441254E1
6.240000000E0	-8.098320941E1
6.280000000E0	-8.263791600E1
6.320000000E0	-8.563539984E1
6.360000000E0	-9.030639303E1
6.400000000E0	-9.702509726E1
6.440000000E0	-1.049134111E2
6.480000000E0	-1.130824417E2
6.520000000E0	-1.214641223E2
6.560000000E0	-1.287704037E2
6.600000000E0	-1.346922113E2
6.640000000E0	-1.379965464E2
6.680000000E0	-1.404585972E2
6.720000000E0	-1.438010007E2
6.760000000E0	-1.502290170E2
6.800000000E0	-1.582357352E2
6.840000000E0	-1.611643828E2
6.880000000E0	-1.583983880E2
6.920000000E0	-1.580151702E2
6.960000000E0	-1.582551282E2
7.000000000E0	-1.579761081E2
7.040000000E0	-1.569699665E2
7.080000000E0	-1.559128995E2
7.120000000E0	-1.541442291E2
7.160000000E0	-1.511800268E2
7.200000000E0	-1.463916084E2
7.240000000E0	-1.405134715E2
7.280000000E0	-1.336785188E2
7.320000000E0	-1.254221407E2
7.360000000E0	-1.173236897E2
7.400000000E0	-1.092686254E2
7.440000000E0	-1.013391544E2
7.480000000E0	-9.449639177E1
7.520000000E0	-8.911513904E1
7.560000000E0	-8.571017263E1
7.600000000E0	-8.388815284E1
7.640000000E0	-8.315473297E1
7.680000000E0	-8.178676029E1
7.720000000E0	-8.116402874E1
7.760000000E0	-8.187068185E1
7.800000000E0	-8.281629119E1
7.840000000E0	-8.306340335E1
7.880000000E0	-8.308538490E1
7.920000000E0	-8.304987023E1
7.960000000E0	-8.306991409E1
8.000000000E0	-8.327200443E1
8.040000000E0	-8.372005441E1
8.080000000E0	-8.492945792E1
8.120000000E0	-8.759783571E1
8.160000000E0	-9.236610695E1
8.200000000E0	-9.917006481E1
8.240000000E0	-1.071860005E2
8.280000000E0	-1.157842387E2
8.320000000E0	-1.242237228E2
8.360000000E0	-1.312392814E2
8.400000000E0	-1.359013459E2
8.440000000E0	-1.396738831E2
8.480000000E0	-1.428944441E2
8.520000000E0	-1.487959641E2
8.560000000E0	-1.569736137E2
8.600000000E0	-1.609054869E2
8.640000000E0	-1.581561696E2
8.680000000E0	-1.563079282E2
8.720000000E0	-1.570338435E2
8.760000000E0	-1.565530849E2
8.800000000E0	-1.547261479E2
8.840000000E0	-1.525663071E2
8.880000000E0	-1.500079206E2
8.920000000E0	-1.465338623E2
8.960000000E0	-1.420717502E2
9.000000000E0	-1.363551931E2
9.040000000E0	-1.304870462E2
9.080000000E0	-1.239373306E2
9.120000000E0	-1.175567003E2
9.160000000E0	-1.110421766E2
9.200000000E0	-1.045726548E2
9.240000000E0	-9.903648679E1
9.280000000E0	-9.457040955E1
9.320000000E0	-9.121970430E1
9.360000000E0	-8.903730907E1
9.400000000E0	-8.723361104E1
9.440000000E0	-8.554970402E1
9.480000000E0	-8.490182001E1
9.520000000E0	-8.482470743E1
9.560000000E0	-8.512919740E1
9.600000000E0	-8.563245082E1
9.640000000E0	-8.617682026E1
9.680000000E0	-8.651816852E1
9.720000000E0	-8.703570184E1
9.760000000E0	-8.797706780E1
9.800000000E0	-8.942175086E1
9.840000000E0	-9.204567621E1
9.880000000E0	-9.631709450E1
9.920000000E0	-1.020665367E2
